regulation=Discrete(rna_bind|dna_bind)
dna_bind	466	677885	1	0
dna_bind	466	54855	1	0
dna_bind	466	10352	1	0
dna_bind	466	90874	1	0
dna_bind	466	26227	1	0
dna_bind	466	3158	1	0
dna_bind	466	83998	1	0
dna_bind	466	4853	1	0
dna_bind	466	644591	1	0
dna_bind	466	400818	1	0
dna_bind	466	388677	1	0
dna_bind	466	148738	1	0
dna_bind	466	84265	1	0
dna_bind	466	284615	1	0
dna_bind	466	10628	1	0
dna_bind	466	128077	1	0
dna_bind	466	9939	1	0
dna_bind	466	114814	1	0
dna_bind	466	8799	1	0
dna_bind	466	8515	1	0
dna_bind	466	148741	1	0
dna_bind	466	5174	1	0
dna_bind	466	11126	1	0
dna_bind	466	728939	1	0
dna_bind	466	200030	1	0
dna_bind	466	728642	1	0
dna_bind	466	984	1	0
dna_bind	466	9906	1	0
dna_bind	466	8511	1	0
dna_bind	466	728661	1	0
dna_bind	466	65220	1	0
dna_bind	466	2330	1	0
dna_bind	466	9557	1	0
dna_bind	466	5565	1	0
dna_bind	466	51205	1	0
dna_bind	466	2702	1	0
dna_bind	466	51463	1	0
dna_bind	466	728932	1	0
dna_bind	466	2703	1	0
dna_bind	466	84301	1	0
dna_bind	466	79814	1	0
dna_bind	466	164022	1	0
dna_bind	466	25832	1	0
dna_bind	466	284565	1	0
dna_bind	466	730262	1	0
dna_bind	466	1969	1	0
dna_bind	466	8370	1	0
dna_bind	466	126961	1	0
dna_bind	466	8337	1	0
dna_bind	466	337873	1	0
dna_bind	466	333932	1	0
dna_bind	466	653604	1	0
dna_bind	466	440689	1	0
dna_bind	466	554313	1	0
dna_bind	466	8349	1	0
dna_bind	466	8338	1	0
dna_bind	466	317772	1	0
dna_bind	466	114819	1	0
dna_bind	466	100500876	1	0
dna_bind	466	51027	1	0
dna_bind	466	9900	1	0
dna_bind	466	10262	1	0
dna_bind	466	10903	1	0
dna_bind	466	11311	1	0
dna_bind	466	81611	1	0
dna_bind	466	23632	1	0
dna_bind	466	51107	1	0
dna_bind	466	79630	1	0
dna_bind	466	54460	1	0
dna_bind	466	9129	1	0
dna_bind	466	23248	1	0
dna_bind	466	2029	1	0
dna_bind	466	4170	1	0
dna_bind	466	55204	1	0
dna_bind	466	84072	1	0
dna_bind	466	126626	1	0
dna_bind	466	10962	1	0
dna_bind	466	56882	1	0
dna_bind	466	54964	1	0
dna_bind	466	149428	1	0
dna_bind	466	8394	1	0
dna_bind	466	6944	1	0
dna_bind	466	29765	1	0
dna_bind	466	79005	1	0
dna_bind	466	388695	1	0
dna_bind	466	79626	1	0
dna_bind	466	57592	1	0
dna_bind	466	5710	1	0
dna_bind	466	5298	1	0
dna_bind	466	5993	1	0
dna_bind	466	8991	1	0
dna_bind	466	23126	1	0
dna_bind	466	65005	1	0
dna_bind	466	51686	1	0
dna_bind	466	11022	1	0
dna_bind	466	339398	1	0
dna_bind	466	284485	1	0
dna_bind	466	11189	1	0
dna_bind	466	6097	1	0
dna_bind	466	100132111	1	0
dna_bind	466	100191040	1	0
dna_bind	466	284486	1	0
dna_bind	466	6281	1	0
dna_bind	466	6282	1	0
dna_bind	466	11209	1	0
dna_bind	466	84809	1	0
dna_bind	466	126637	1	0
dna_bind	466	49860	1	0
dna_bind	466	388698	1	0
dna_bind	466	338324	1	0
dna_bind	466	645922	1	0
dna_bind	466	6279	1	0
dna_bind	466	6278	1	0
dna_bind	466	6283	1	0
dna_bind	466	6284	1	0
dna_bind	466	6271	1	0
dna_bind	466	57402	1	0
dna_bind	466	140576	1	0
dna_bind	466	23557	1	0
dna_bind	466	3608	1	0
dna_bind	466	4881	1	0
dna_bind	466	57459	1	0
dna_bind	466	9909	1	0
dna_bind	466	200186	1	0
dna_bind	466	27173	1	0
dna_bind	466	148327	1	0
dna_bind	466	10899	1	0
dna_bind	466	5872	1	0
dna_bind	466	6232	1	0
dna_bind	466	10456	1	0
dna_bind	466	89872	1	0
dna_bind	466	103	1	0
dna_bind	466	1141	1	0
dna_bind	466	55585	1	0
dna_bind	466	10654	1	0
dna_bind	466	57326	1	0
dna_bind	466	90780	1	0
dna_bind	466	6464	1	0
dna_bind	466	1163	1	0
dna_bind	466	100423020	1	0
dna_bind	466	80308	1	0
dna_bind	466	55891	1	0
dna_bind	466	51043	1	0
dna_bind	466	1942	1	0
dna_bind	466	55974	1	0
dna_bind	466	54344	1	0
dna_bind	466	200185	1	0
dna_bind	466	80128	1	0
dna_bind	466	1944	1	0
dna_bind	466	2224	1	0
dna_bind	466	5313	1	0
dna_bind	466	23623	1	0
dna_bind	466	57657	1	0
dna_bind	466	1196	1	0
dna_bind	466	693140	1	0
dna_bind	466	10067	1	0
dna_bind	466	22889	1	0
dna_bind	466	339403	1	0
dna_bind	466	677771	1	0
dna_bind	466	677823	1	0
dna_bind	466	6016	1	0
dna_bind	466	9181	1	0
dna_bind	466	9673	1	0
dna_bind	466	11243	1	0
dna_bind	466	64218	1	0
dna_bind	466	632	1	0
dna_bind	466	284729	1	0
dna_bind	466	79957	1	0
dna_bind	466	7203	1	0
dna_bind	466	57127	1	0
dna_bind	466	391104	1	0
dna_bind	466	112770	1	0
dna_bind	466	407046	1	0
dna_bind	466	10485	1	0
dna_bind	466	4209	1	0
dna_bind	466	81875	1	0
dna_bind	466	79590	1	0
dna_bind	466	1382	1	0
dna_bind	466	3068	1	0
dna_bind	466	5546	1	0
dna_bind	466	4914	1	0
dna_bind	466	9047	1	0
dna_bind	466	29943	1	0
dna_bind	466	51702	1	0
dna_bind	466	2117	1	0
dna_bind	466	360155	1	0
dna_bind	466	83416	1	0
dna_bind	466	910	1	0
dna_bind	466	913	1	0
dna_bind	466	911	1	0
dna_bind	466	26476	1	0
dna_bind	466	50848	1	0
dna_bind	466	100131187	1	0
dna_bind	466	7391	1	0
dna_bind	466	257106	1	0
dna_bind	466	4817	1	0
dna_bind	466	5202	1	0
dna_bind	466	9191	1	0
dna_bind	466	126823	1	0
dna_bind	466	81607	1	0
dna_bind	466	51506	1	0
dna_bind	466	27005	1	0
dna_bind	466	5498	1	0
dna_bind	466	8703	1	0
dna_bind	466	9507	1	0
dna_bind	466	4720	1	0
dna_bind	466	8659	1	0
dna_bind	466	80834	1	0
dna_bind	466	339512	1	0
dna_bind	466	261726	1	0
dna_bind	466	23432	1	0
dna_bind	466	375035	1	0
dna_bind	466	693142	1	0
dna_bind	466	481	1	0
dna_bind	466	8548	1	0
dna_bind	466	29922	1	0
dna_bind	466	10560	1	0
dna_bind	466	57147	1	0
dna_bind	466	2329	1	0
dna_bind	466	7151	1	0
dna_bind	466	126917	1	0
dna_bind	466	23215	1	0
dna_bind	466	51603	1	0
dna_bind	466	8674	1	0
dna_bind	466	55157	1	0
dna_bind	466	91687	1	0
dna_bind	466	26769	1	0
dna_bind	466	26802	1	0
dna_bind	466	26774	1	0
dna_bind	466	26770	1	0
dna_bind	466	692198	1	0
dna_bind	466	26806	1	0
dna_bind	466	692197	1	0
dna_bind	466	692196	1	0
dna_bind	466	692195	1	0
dna_bind	466	619498	1	0
dna_bind	466	60674	1	0
dna_bind	466	84614	1	0
dna_bind	466	462	1	0
dna_bind	466	27101	1	0
dna_bind	466	63931	1	0
dna_bind	466	63923	1	0
dna_bind	466	6646	1	0
dna_bind	466	26092	1	0
dna_bind	466	163590	1	0
dna_bind	466	23352	1	0
dna_bind	466	51154	1	0
dna_bind	466	3140	1	0
dna_bind	466	10228	1	0
dna_bind	466	51278	1	0
dna_bind	466	6041	1	0
dna_bind	466	6004	1	0
dna_bind	466	284648	1	0
dna_bind	466	85397	1	0
dna_bind	466	1660	1	0
dna_bind	466	80896	1	0
dna_bind	466	80267	1	0
dna_bind	466	4681	1	0
dna_bind	466	54823	1	0
dna_bind	466	10625	1	0
dna_bind	466	7175	1	0
dna_bind	466	54953	1	0
dna_bind	466	10896	1	0
dna_bind	466	163486	1	0
dna_bind	466	140609	1	0
dna_bind	466	9283	1	0
dna_bind	466	127829	1	0
dna_bind	466	5909	1	0
dna_bind	466	29089	1	0
dna_bind	466	4660	1	0
dna_bind	466	5877	1	0
dna_bind	466	51706	1	0
dna_bind	466	51094	1	0
dna_bind	466	92703	1	0
dna_bind	466	653659	1	0
dna_bind	466	59349	1	0
dna_bind	466	8497	1	0
dna_bind	466	7832	1	0
dna_bind	466	2331	1	0
dna_bind	466	6635	1	0
dna_bind	466	84919	1	0
dna_bind	466	22874	1	0
dna_bind	466	5287	1	0
dna_bind	466	4194	1	0
dna_bind	466	84196	1	0
dna_bind	466	401944	1	0
dna_bind	466	10446	1	0
dna_bind	466	5929	1	0
dna_bind	466	388730	1	0
dna_bind	466	64710	1	0
dna_bind	466	8934	1	0
dna_bind	466	83593	1	0
dna_bind	466	9641	1	0
dna_bind	466	5208	1	0
dna_bind	466	55432	1	0
dna_bind	466	79098	1	0
dna_bind	466	725	1	0
dna_bind	466	1604	1	0
dna_bind	466	148304	1	0
dna_bind	466	3664	1	0
dna_bind	466	80342	1	0
dna_bind	466	80818	1	0
dna_bind	466	148898	1	0
dna_bind	466	10236	1	0
dna_bind	466	25896	1	0
dna_bind	466	51514	1	0
dna_bind	466	100422947	1	0
dna_bind	466	11221	1	0
dna_bind	466	9015	1	0
dna_bind	466	375056	1	0
dna_bind	466	79802	1	0
dna_bind	466	148362	1	0
dna_bind	466	64853	1	0
dna_bind	466	400823	1	0
dna_bind	466	259283	1	0
dna_bind	466	6135	1	0
dna_bind	466	4931	1	0
dna_bind	466	100313769	1	0
dna_bind	466	55740	1	0
dna_bind	466	3707	1	0
dna_bind	466	2987	1	0
dna_bind	466	57165	1	0
dna_bind	466	128308	1	0
dna_bind	466	79169	1	0
dna_bind	466	100500810	1	0
dna_bind	466	128312	1	0
dna_bind	466	92815	1	0
dna_bind	466	149603	1	0
dna_bind	466	8290	1	0
dna_bind	466	51127	1	0
dna_bind	466	57822	1	0
dna_bind	466	55746	1	0
dna_bind	466	2590	1	0
dna_bind	466	149371	1	0
dna_bind	466	359948	1	0
dna_bind	466	57185	1	0
dna_bind	466	51742	1	0
dna_bind	466	9453	1	0
dna_bind	466	55127	1	0
dna_bind	466	10250	1	0
dna_bind	466	9859	1	0
dna_bind	466	10806	1	0
dna_bind	466	163882	1	0
dna_bind	466	64216	1	0
dna_bind	466	51097	1	0
dna_bind	466	25909	1	0
dna_bind	466	80851	1	0
dna_bind	466	100422879	1	0
dna_bind	466	79894	1	0
dna_bind	466	55657	1	0
dna_bind	466	25949	1	0
dna_bind	466	6007	1	0
dna_bind	466	5051	1	0
dna_bind	466	2134	1	0
dna_bind	466	7780	1	0
dna_bind	466	83442	1	0
dna_bind	466	378807	1	0
dna_bind	466	79947	1	0
dna_bind	466	79727	1	0
dna_bind	466	3151	1	0
dna_bind	466	8289	1	0
dna_bind	466	10163	1	0
dna_bind	466	2537	1	0
dna_bind	466	2268	1	0
dna_bind	466	6118	1	0
dna_bind	466	27293	1	0
dna_bind	466	55113	1	0
dna_bind	466	2140	1	0
dna_bind	466	93974	1	0
dna_bind	466	22826	1	0
dna_bind	466	83667	1	0
dna_bind	466	5724	1	0
dna_bind	466	51102	1	0
dna_bind	466	10076	1	0
dna_bind	466	6429	1	0
dna_bind	466	51538	1	0
dna_bind	466	9410	1	0
dna_bind	466	553115	1	0
dna_bind	466	3061	1	0
dna_bind	466	113451	1	0
dna_bind	466	5690	1	0
dna_bind	466	83931	1	0
dna_bind	466	84967	1	0
dna_bind	466	64960	1	0
dna_bind	466	127700	1	0
dna_bind	466	1441	1	0
dna_bind	466	11315	1	0
dna_bind	466	3604	1	0
dna_bind	466	54955	1	0
dna_bind	466	55143	1	0
dna_bind	466	51118	1	0
dna_bind	466	2275	1	0
dna_bind	466	10946	1	0
dna_bind	466	5453	1	0
dna_bind	466	4725	1	0
dna_bind	466	79647	1	0
dna_bind	466	54802	1	0
dna_bind	466	6018	1	0
dna_bind	466	4802	1	0
dna_bind	466	9783	1	0
dna_bind	466	407034	1	0
dna_bind	466	407031	1	0
dna_bind	466	1907	1	0
dna_bind	466	22887	1	0
dna_bind	466	284716	1	0
dna_bind	466	79717	1	0
dna_bind	466	84217	1	0
dna_bind	466	1802	1	0
dna_bind	466	533	1	0
dna_bind	466	8704	1	0
dna_bind	466	149473	1	0
dna_bind	466	9670	1	0
dna_bind	466	9048	1	0
dna_bind	466	6536	1	0
dna_bind	466	10420	1	0
dna_bind	466	126661	1	0
dna_bind	466	25974	1	0
dna_bind	466	5052	1	0
dna_bind	466	51249	1	0
dna_bind	466	60313	1	0
dna_bind	466	728963	1	0
dna_bind	466	6491	1	0
dna_bind	466	51727	1	0
dna_bind	466	79656	1	0
dna_bind	466	114883	1	0
dna_bind	466	4898	1	0
dna_bind	466	100313892	1	0
dna_bind	466	51060	1	0
dna_bind	466	91408	1	0
dna_bind	466	112970	1	0
dna_bind	466	4998	1	0
dna_bind	466	84950	1	0
dna_bind	466	200014	1	0
dna_bind	466	4116	1	0
dna_bind	466	54987	1	0
dna_bind	466	1376	1	0
dna_bind	466	9528	1	0
dna_bind	466	127428	1	0
dna_bind	466	388633	1	0
dna_bind	466	7268	1	0
dna_bind	466	25973	1	0
dna_bind	466	3725	1	0
dna_bind	466	85440	1	0
dna_bind	466	84938	1	0
dna_bind	466	23421	1	0
dna_bind	466	84455	1	0
dna_bind	466	79469	1	0
dna_bind	466	26135	1	0
dna_bind	466	5214	1	0
dna_bind	466	1316	1	0
dna_bind	466	810	1	0
dna_bind	466	51806	1	0
dna_bind	466	8872	1	0
dna_bind	466	11164	1	0
dna_bind	466	57118	1	0
dna_bind	466	55388	1	0
dna_bind	466	8559	1	0
dna_bind	466	441549	1	0
dna_bind	466	51182	1	0
dna_bind	466	79723	1	0
dna_bind	466	7431	1	0
dna_bind	466	1787	1	0
dna_bind	466	221078	1	0
dna_bind	466	221079	1	0
dna_bind	466	9576	1	0
dna_bind	466	648	1	0
dna_bind	466	23412	1	0
dna_bind	466	5305	1	0
dna_bind	466	22921	1	0
dna_bind	466	100169750	1	0
dna_bind	466	56243	1	0
dna_bind	466	693188	1	0
dna_bind	466	84930	1	0
dna_bind	466	10730	1	0
dna_bind	466	84569	1	0
dna_bind	466	1326	1	0
dna_bind	466	8829	1	0
dna_bind	466	1390	1	0
dna_bind	466	219749	1	0
dna_bind	466	7581	1	0
dna_bind	466	7587	1	0
dna_bind	466	158160	1	0
dna_bind	466	9790	1	0
dna_bind	466	3185	1	0
dna_bind	466	53828	1	0
dna_bind	466	399761	1	0
dna_bind	466	9721	1	0
dna_bind	466	83849	1	0
dna_bind	466	642517	1	0
dna_bind	466	244	1	0
dna_bind	466	143162	1	0
dna_bind	466	259230	1	0
dna_bind	466	653308	1	0
dna_bind	466	23283	1	0
dna_bind	466	55847	1	0
dna_bind	466	253430	1	0
dna_bind	466	8030	1	0
dna_bind	466	84890	1	0
dna_bind	466	1959	1	0
dna_bind	466	221037	1	0
dna_bind	466	84665	1	0
dna_bind	466	9188	1	0
dna_bind	466	26128	1	0
dna_bind	466	5552	1	0
dna_bind	466	6832	1	0
dna_bind	466	80201	1	0
dna_bind	466	23555	1	0
dna_bind	466	6865	1	0
dna_bind	466	1305	1	0
dna_bind	466	9806	1	0
dna_bind	466	51008	1	0
dna_bind	466	119504	1	0
dna_bind	466	54541	1	0
dna_bind	466	54788	1	0
dna_bind	466	25961	1	0
dna_bind	466	5033	1	0
dna_bind	466	11319	1	0
dna_bind	466	317662	1	0
dna_bind	466	23234	1	0
dna_bind	466	51021	1	0
dna_bind	466	729096	1	0
dna_bind	466	9632	1	0
dna_bind	466	729092	1	0
dna_bind	466	170384	1	0
dna_bind	466	118487	1	0
dna_bind	466	132	1	0
dna_bind	466	26985	1	0
dna_bind	466	338599	1	0
dna_bind	466	9231	1	0
dna_bind	466	219654	1	0
dna_bind	466	100288974	1	0
dna_bind	466	8512	1	0
dna_bind	466	6441	1	0
dna_bind	466	387694	1	0
dna_bind	466	81619	1	0
dna_bind	466	27069	1	0
dna_bind	466	387695	1	0
dna_bind	466	5728	1	0
dna_bind	466	84896	1	0
dna_bind	466	387700	1	0
dna_bind	466	9585	1	0
dna_bind	466	283011	1	0
dna_bind	466	10556	1	0
dna_bind	466	3363	1	0
dna_bind	466	27063	1	0
dna_bind	466	9044	1	0
dna_bind	466	143282	1	0
dna_bind	466	26509	1	0
dna_bind	466	26123	1	0
dna_bind	466	953	1	0
dna_bind	466	5832	1	0
dna_bind	466	100422892	1	0
dna_bind	466	9849	1	0
dna_bind	466	54619	1	0
dna_bind	466	23223	1	0
dna_bind	466	5223	1	0
dna_bind	466	51013	1	0
dna_bind	466	84287	1	0
dna_bind	466	26287	1	0
dna_bind	466	112817	1	0
dna_bind	466	414157	1	0
dna_bind	466	55361	1	0
dna_bind	466	118812	1	0
dna_bind	466	60370	1	0
dna_bind	466	118813	1	0
dna_bind	466	83742	1	0
dna_bind	466	6425	1	0
dna_bind	466	2805	1	0
dna_bind	466	55280	1	0
dna_bind	466	282991	1	0
dna_bind	466	677800	1	0
dna_bind	466	1147	1	0
dna_bind	466	6319	1	0
dna_bind	466	9033	1	0
dna_bind	466	7479	1	0
dna_bind	466	25956	1	0
dna_bind	466	4714	1	0
dna_bind	466	84445	1	0
dna_bind	466	79955	1	0
dna_bind	466	81855	1	0
dna_bind	466	56652	1	0
dna_bind	466	84545	1	0
dna_bind	466	693193	1	0
dna_bind	466	57715	1	0
dna_bind	466	81621	1	0
dna_bind	466	8945	1	0
dna_bind	466	23082	1	0
dna_bind	466	8861	1	0
dna_bind	466	9221	1	0
dna_bind	466	8729	1	0
dna_bind	466	5309	1	0
dna_bind	466	83401	1	0
dna_bind	466	79004	1	0
dna_bind	466	574447	1	0
dna_bind	466	79176	1	0
dna_bind	466	5662	1	0
dna_bind	466	79946	1	0
dna_bind	466	79847	1	0
dna_bind	466	4791	1	0
dna_bind	466	118980	1	0
dna_bind	466	403	1	0
dna_bind	466	57412	1	0
dna_bind	466	1586	1	0
dna_bind	466	84833	1	0
dna_bind	466	22984	1	0
dna_bind	466	100302174	1	0
dna_bind	466	6877	1	0
dna_bind	466	84108	1	0
dna_bind	466	4601	1	0
dna_bind	466	1847	1	0
dna_bind	466	27250	1	0
dna_bind	466	92482	1	0
dna_bind	466	8036	1	0
dna_bind	466	644511	1	0
dna_bind	466	57678	1	0
dna_bind	466	143187	1	0
dna_bind	466	64429	1	0
dna_bind	466	143188	1	0
dna_bind	466	142940	1	0
dna_bind	466	2674	1	0
dna_bind	466	143379	1	0
dna_bind	466	340719	1	0
dna_bind	466	8661	1	0
dna_bind	466	641451	1	0
dna_bind	466	404636	1	0
dna_bind	466	55855	1	0
dna_bind	466	9531	1	0
dna_bind	466	11196	1	0
dna_bind	466	79892	1	0
dna_bind	466	55717	1	0
dna_bind	466	399815	1	0
dna_bind	466	196792	1	0
dna_bind	466	118670	1	0
dna_bind	466	50624	1	0
dna_bind	466	9184	1	0
dna_bind	466	3167	1	0
dna_bind	466	340784	1	0
dna_bind	466	8038	1	0
dna_bind	466	4288	1	0
dna_bind	466	5791	1	0
dna_bind	466	10570	1	0
dna_bind	466	282973	1	0
dna_bind	466	100500911	1	0
dna_bind	466	118471	1	0
dna_bind	466	1892	1	0
dna_bind	466	196743	1	0
dna_bind	466	50632	1	0
dna_bind	466	92170	1	0
dna_bind	466	728410	1	0
dna_bind	466	653544	1	0
dna_bind	466	26583	1	0
dna_bind	466	100653046	1	0
dna_bind	466	653545	1	0
dna_bind	466	441581	1	0
dna_bind	466	51272	1	0
dna_bind	466	60626	1	0
dna_bind	466	113746	1	0
dna_bind	466	147199	1	0
dna_bind	466	23410	1	0
dna_bind	466	5719	1	0
dna_bind	466	81532	1	0
dna_bind	466	1509	1	0
dna_bind	466	90019	1	0
dna_bind	466	7136	1	0
dna_bind	466	10078	1	0
dna_bind	466	29850	1	0
dna_bind	466	975	1	0
dna_bind	466	3784	1	0
dna_bind	466	6240	1	0
dna_bind	466	23647	1	0
dna_bind	466	10612	1	0
dna_bind	466	144132	1	0
dna_bind	466	3263	1	0
dna_bind	466	1200	1	0
dna_bind	466	6881	1	0
dna_bind	466	3611	1	0
dna_bind	466	23378	1	0
dna_bind	466	8642	1	0
dna_bind	466	8665	1	0
dna_bind	466	338322	1	0
dna_bind	466	26496	1	0
dna_bind	466	644656	1	0
dna_bind	466	7702	1	0
dna_bind	466	677808	1	0
dna_bind	466	58486	1	0
dna_bind	466	7003	1	0
dna_bind	466	5682	1	0
dna_bind	466	1315	1	0
dna_bind	466	10944	1	0
dna_bind	466	6207	1	0
dna_bind	466	11234	1	0
dna_bind	466	2965	1	0
dna_bind	466	3939	1	0
dna_bind	466	3948	1	0
dna_bind	466	7251	1	0
dna_bind	466	144108	1	0
dna_bind	466	55293	1	0
dna_bind	466	89797	1	0
dna_bind	466	2188	1	0
dna_bind	466	2620	1	0
dna_bind	466	81930	1	0
dna_bind	466	26610	1	0
dna_bind	466	196294	1	0
dna_bind	466	7490	1	0
dna_bind	466	51352	1	0
dna_bind	466	79056	1	0
dna_bind	466	493860	1	0
dna_bind	466	55226	1	0
dna_bind	466	26298	1	0
dna_bind	466	119710	1	0
dna_bind	466	5897	1	0
dna_bind	466	5896	1	0
dna_bind	466	51144	1	0
dna_bind	466	387763	1	0
dna_bind	466	221120	1	0
dna_bind	466	9537	1	0
dna_bind	466	283254	1	0
dna_bind	466	9776	1	0
dna_bind	466	55626	1	0
dna_bind	466	79797	1	0
dna_bind	466	392	1	0
dna_bind	466	2147	1	0
dna_bind	466	23279	1	0
dna_bind	466	26519	1	0
dna_bind	466	219537	1	0
dna_bind	466	8501	1	0
dna_bind	466	9246	1	0
dna_bind	466	25921	1	0
dna_bind	466	10978	1	0
dna_bind	466	219539	1	0
dna_bind	466	406919	1	0
dna_bind	466	219541	1	0
dna_bind	466	51075	1	0
dna_bind	466	280636	1	0
dna_bind	466	643376	1	0
dna_bind	466	1500	1	0
dna_bind	466	9404	1	0
dna_bind	466	386607	1	0
dna_bind	466	1270	1	0
dna_bind	466	374393	1	0
dna_bind	466	63901	1	0
dna_bind	466	5007	1	0
dna_bind	466	100422880	1	0
dna_bind	466	79080	1	0
dna_bind	466	22917	1	0
dna_bind	466	51524	1	0
dna_bind	466	1642	1	0
dna_bind	466	26007	1	0
dna_bind	466	51259	1	0
dna_bind	466	693196	1	0
dna_bind	466	2237	1	0
dna_bind	466	100302263	1	0
dna_bind	466	3992	1	0
dna_bind	466	26070	1	0
dna_bind	466	9415	1	0
dna_bind	466	2495	1	0
dna_bind	466	7439	1	0
dna_bind	466	10647	1	0
dna_bind	466	4250	1	0
dna_bind	466	4246	1	0
dna_bind	466	79026	1	0
dna_bind	466	64852	1	0
dna_bind	466	9219	1	0
dna_bind	466	1937	1	0
dna_bind	466	6094	1	0
dna_bind	466	256364	1	0
dna_bind	466	26229	1	0
dna_bind	466	790955	1	0
dna_bind	466	79081	1	0
dna_bind	466	692158	1	0
dna_bind	466	751071	1	0
dna_bind	466	51035	1	0
dna_bind	466	80789	1	0
dna_bind	466	221091	1	0
dna_bind	466	23193	1	0
dna_bind	466	26580	1	0
dna_bind	466	2785	1	0
dna_bind	466	283237	1	0
dna_bind	466	221092	1	0
dna_bind	466	79842	1	0
dna_bind	466	5436	1	0
dna_bind	466	10629	1	0
dna_bind	466	54663	1	0
dna_bind	466	6811	1	0
dna_bind	466	9304	1	0
dna_bind	466	9298	1	0
dna_bind	466	9299	1	0
dna_bind	466	9297	1	0
dna_bind	466	9300	1	0
dna_bind	466	9301	1	0
dna_bind	466	9302	1	0
dna_bind	466	9303	1	0
dna_bind	466	23642	1	0
dna_bind	466	6520	1	0
dna_bind	466	10482	1	0
dna_bind	466	79064	1	0
dna_bind	466	1128	1	0
dna_bind	466	79829	1	0
dna_bind	466	283248	1	0
dna_bind	466	1351	1	0
dna_bind	466	55611	1	0
dna_bind	466	10963	1	0
dna_bind	466	28992	1	0
dna_bind	466	83706	1	0
dna_bind	466	83707	1	0
dna_bind	466	84304	1	0
dna_bind	466	3338	1	0
dna_bind	466	7423	1	0
dna_bind	466	51504	1	0
dna_bind	466	25824	1	0
dna_bind	466	2101	1	0
dna_bind	466	283234	1	0
dna_bind	466	50801	1	0
dna_bind	466	56834	1	0
dna_bind	466	572	1	0
dna_bind	466	8986	1	0
dna_bind	466	100302280	1	0
dna_bind	466	7536	1	0
dna_bind	466	5837	1	0
dna_bind	466	5871	1	0
dna_bind	466	4221	1	0
dna_bind	466	10235	1	0
dna_bind	466	10938	1	0
dna_bind	466	406967	1	0
dna_bind	466	406970	1	0
dna_bind	466	55561	1	0
dna_bind	466	23130	1	0
dna_bind	466	5526	1	0
dna_bind	466	170589	1	0
dna_bind	466	283129	1	0
dna_bind	466	741	1	0
dna_bind	466	740	1	0
dna_bind	466	2197	1	0
dna_bind	466	7108	1	0
dna_bind	466	84447	1	0
dna_bind	466	7542	1	0
dna_bind	466	113130	1	0
dna_bind	466	387778	1	0
dna_bind	466	823	1	0
dna_bind	466	283130	1	0
dna_bind	466	83786	1	0
dna_bind	466	220359	1	0
dna_bind	466	5977	1	0
dna_bind	466	378938	1	0
