phosphorylation	E27	E867	1	0	newman
phosphorylation	E27	E2876	1	0	newman
phosphorylation	E27	E10572	1	0	newman
phosphorylation	E90	E2113	1	0	newman
phosphorylation	E90	E2268	1	0	newman
phosphorylation	E90	E4193	1	0	newman
phosphorylation	E90	E4776	1	0	newman
phosphorylation	E90	E6196	1	0	newman
phosphorylation	E90	E8805	1	0	newman
phosphorylation	E2268	E867	1	0	newman
phosphorylation	E2268	E2017	1	0	newman
phosphorylation	E2268	E3059	1	0	newman
phosphorylation	E2268	E3190	1	0	newman
phosphorylation	E2268	E8805	1	0	newman
phosphorylation	E2268	E7205	1	0	newman
phosphorylation	E6196	E84254	1	0	newman
phosphorylation	E6196	E1385	1	0	newman
phosphorylation	E6196	E1398	1	0	newman
phosphorylation	E6196	E2017	1	0	newman
phosphorylation	E6196	E4193	1	0	newman
phosphorylation	E6196	E4776	1	0	newman
phosphorylation	E6196	E9322	1	0	newman
phosphorylation	E6196	E7514	1	0	newman
phosphorylation	E6196	E7538	1	0	newman
phosphorylation	E6196	E7791	1	0	newman
phosphorylation	E91	E5599	1	0	newman
phosphorylation	E5599	E322	1	0	newman
phosphorylation	E5599	E334	1	0	newman
phosphorylation	E5599	E1386	1	0	newman
phosphorylation	E5599	E11016	1	0	newman
phosphorylation	E5599	E1822	1	0	newman
phosphorylation	E5599	E596	1	0	newman
phosphorylation	E5599	E598	1	0	newman
phosphorylation	E5599	E672	1	0	newman
phosphorylation	E5599	E2002	1	0	newman
phosphorylation	E5599	E2077	1	0	newman
phosphorylation	E5599	E8061	1	0	newman
phosphorylation	E5599	E4303	1	0	newman
phosphorylation	E5599	E3190	1	0	newman
phosphorylation	E5599	E3297	1	0	newman
phosphorylation	E5599	E10524	1	0	newman
phosphorylation	E5599	E3667	1	0	newman
phosphorylation	E5599	E3725	1	0	newman
phosphorylation	E5599	E3856	1	0	newman
phosphorylation	E5599	E9479	1	0	newman
phosphorylation	E5599	E4286	1	0	newman
phosphorylation	E5599	E22823	1	0	newman
phosphorylation	E5599	E4691	1	0	newman
phosphorylation	E5599	E4869	1	0	newman
phosphorylation	E5599	E5465	1	0	newman
phosphorylation	E5599	E5468	1	0	newman
phosphorylation	E5599	E10848	1	0	newman
phosphorylation	E5599	E6050	1	0	newman
phosphorylation	E5599	E6117	1	0	newman
phosphorylation	E5599	E6118	1	0	newman
phosphorylation	E5599	E2810	1	0	newman
phosphorylation	E5599	E4089	1	0	newman
phosphorylation	E5599	E6722	1	0	newman
phosphorylation	E5599	E10273	1	0	newman
phosphorylation	E5599	E10155	1	0	newman
phosphorylation	E5599	E7205	1	0	newman
phosphorylation	E5599	E7319	1	0	newman
phosphorylation	E5599	E7514	1	0	newman
phosphorylation	E5599	E7529	1	0	newman
phosphorylation	E5599	E7534	1	0	newman
phosphorylation	E5599	E7704	1	0	newman
phosphorylation	E5599	E11244	1	0	newman
phosphorylation	E156	E154	1	0	newman
phosphorylation	E156	E1975	1	0	newman
phosphorylation	E156	E7430	1	0	newman
phosphorylation	E156	E2357	1	0	newman
phosphorylation	E156	E6622	1	0	newman
phosphorylation	E156	E7157	1	0	newman
phosphorylation	E156	E10381	1	0	newman
phosphorylation	E207	E126353	1	0	newman
phosphorylation	E207	E1025	1	0	newman
phosphorylation	E207	E1114	1	0	newman
phosphorylation	E207	E2017	1	0	newman
phosphorylation	E207	E1616	1	0	newman
phosphorylation	E207	E3300	1	0	newman
phosphorylation	E207	E81608	1	0	newman
phosphorylation	E207	E8479	1	0	newman
phosphorylation	E207	E3190	1	0	newman
phosphorylation	E207	E51631	1	0	newman
phosphorylation	E207	E4194	1	0	newman
phosphorylation	E207	E4208	1	0	newman
phosphorylation	E207	E4691	1	0	newman
phosphorylation	E207	E4775	1	0	newman
phosphorylation	E207	E26155	1	0	newman
phosphorylation	E207	E55746	1	0	newman
phosphorylation	E207	E56957	1	0	newman
phosphorylation	E207	E10248	1	0	newman
phosphorylation	E207	E10848	1	0	newman
phosphorylation	E207	E5566	1	0	newman
phosphorylation	E207	E5580	1	0	newman
phosphorylation	E207	E862	1	0	newman
phosphorylation	E207	E6426	1	0	newman
phosphorylation	E207	E140890	1	0	newman
phosphorylation	E207	E79753	1	0	newman
phosphorylation	E207	E6662	1	0	newman
phosphorylation	E207	E9322	1	0	newman
phosphorylation	E207	E11244	1	0	newman
phosphorylation	E207	E9406	1	0	newman
phosphorylation	E1025	E11200	1	0	newman
phosphorylation	E1025	E2113	1	0	newman
phosphorylation	E1025	E4760	1	0	newman
phosphorylation	E1025	E4869	1	0	newman
phosphorylation	E1025	E55746	1	0	newman
phosphorylation	E1025	E5430	1	0	newman
phosphorylation	E1025	E5725	1	0	newman
phosphorylation	E5566	E572	1	0	newman
phosphorylation	E5566	E8725	1	0	newman
phosphorylation	E5566	E94104	1	0	newman
phosphorylation	E5566	E84254	1	0	newman
phosphorylation	E5566	E863	1	0	newman
phosphorylation	E5566	E867	1	0	newman
phosphorylation	E5566	E55536	1	0	newman
phosphorylation	E5566	E8208	1	0	newman
