#COLLAPSE=False
#dataset	gene_id	complex_id	dir	sign
reactome_cx	E10491	REACT122904	1	1
reactome_cx	E5479	REACT122904	1	1
reactome_cx	E771	REACT122900	1	1
reactome_cx	E7124	REACT165377	1	1
reactome_cx	E841	REACT165370	1	1
reactome_cx	E8772	REACT165370	1	1
reactome_cx	E8717	REACT165370	1	1
reactome_cx	E8737	REACT165370	1	1
reactome_cx	E8837	REACT165370	1	1
reactome_cx	E7186	REACT165370	1	1
reactome_cx	E3915	REACT165371	1	1
reactome_cx	E3913	REACT165371	1	1
reactome_cx	E3912	REACT165371	1	1
reactome_cx	E3911	REACT165371	1	1
reactome_cx	E284217	REACT165371	1	1
reactome_cx	E3908	REACT165371	1	1
reactome_cx	E3909	REACT165371	1	1
reactome_cx	E59277	REACT165371	1	1
reactome_cx	E9054	REACT151212	1	1
reactome_cx	E727761	REACT5195	1	1
reactome_cx	E1841	REACT5195	1	1
reactome_cx	E5332	REACT151216	1	1
reactome_cx	E3481	REACT151215	1	1
reactome_cx	E3480	REACT151215	1	1
reactome_cx	E6464	REACT151215	1	1
reactome_cx	E3091	REACT119980	1	1
reactome_cx	E23383	REACT151219	1	1
reactome_cx	E25836	REACT151219	1	1
reactome_cx	E4323	REACT119984	1	1
reactome_cx	E4313	REACT119984	1	1
reactome_cx	E7077	REACT119984	1	1
reactome_cx	E2683	REACT26670	1	1
reactome_cx	E8772	REACT26671	1	1
reactome_cx	E843	REACT26671	1	1
reactome_cx	E841	REACT26671	1	1
reactome_cx	E3665	REACT26674	1	1
reactome_cx	E7706	REACT26674	1	1
reactome_cx	E7189	REACT26674	1	1
reactome_cx	E84282	REACT26674	1	1
reactome_cx	E64135	REACT26674	1	1
reactome_cx	E23586	REACT26674	1	1
reactome_cx	E57506	REACT26674	1	1
reactome_cx	E29110	REACT26674	1	1
reactome_cx	E10010	REACT26674	1	1
reactome_cx	E9641	REACT26674	1	1
reactome_cx	E7186	REACT26674	1	1
reactome_cx	E3386	REACT11942	1	1
reactome_cx	E3384	REACT11942	1	1
reactome_cx	E3385	REACT11942	1	1
reactome_cx	E3383	REACT11942	1	1
reactome_cx	E3683	REACT11942	1	1
reactome_cx	E3689	REACT11942	1	1
reactome_cx	E4548	REACT164391	1	1
reactome_cx	E4552	REACT164391	1	1
reactome_cx	E23118	REACT117587	1	1
reactome_cx	E9611	REACT117587	1	1
reactome_cx	E3915	REACT164395	1	1
reactome_cx	E3909	REACT164395	1	1
reactome_cx	E3912	REACT164395	1	1
reactome_cx	E3953	REACT170048	1	1
reactome_cx	E3717	REACT170048	1	1
reactome_cx	E3953	REACT170042	1	1
reactome_cx	E3952	REACT170042	1	1
reactome_cx	E3717	REACT170042	1	1
reactome_cx	E6774	REACT170042	1	1
reactome_cx	E1826	REACT26416	1	1
reactome_cx	E57453	REACT26416	1	1
reactome_cx	E4686	REACT4417	1	1
reactome_cx	E5432	REACT4417	1	1
reactome_cx	E5430	REACT4417	1	1
reactome_cx	E5431	REACT4417	1	1
reactome_cx	E5436	REACT4417	1	1
reactome_cx	E5434	REACT4417	1	1
reactome_cx	E2963	REACT4417	1	1
reactome_cx	E2962	REACT4417	1	1
reactome_cx	E6829	REACT4417	1	1
reactome_cx	E5438	REACT4417	1	1
reactome_cx	E5435	REACT4417	1	1
reactome_cx	E5433	REACT4417	1	1
reactome_cx	E5440	REACT4417	1	1
reactome_cx	E9150	REACT4417	1	1
reactome_cx	E22916	REACT4417	1	1
reactome_cx	E5439	REACT4417	1	1
reactome_cx	E5441	REACT4417	1	1
reactome_cx	E6827	REACT4417	1	1
reactome_cx	E5437	REACT4417	1	1
reactome_cx	E23229	REACT26413	1	1
reactome_cx	E2555	REACT26413	1	1
reactome_cx	E5111	REACT4419	1	1
reactome_cx	E2237	REACT4419	1	1
reactome_cx	E4615	REACT26418	1	1
reactome_cx	E8822	REACT9623	1	1
reactome_cx	E2261	REACT9623	1	1
reactome_cx	E2247	REACT9623	1	1
reactome_cx	E8074	REACT9623	1	1
reactome_cx	E8817	REACT9623	1	1
reactome_cx	E2249	REACT9623	1	1
reactome_cx	E2246	REACT9623	1	1
reactome_cx	E2254	REACT9623	1	1
reactome_cx	E2253	REACT9623	1	1
reactome_cx	E26281	REACT9623	1	1
reactome_cx	E2250	REACT9623	1	1
reactome_cx	E135152	REACT121908	1	1
reactome_cx	E8822	REACT9621	1	1
reactome_cx	E2261	REACT9621	1	1
reactome_cx	E2247	REACT9621	1	1
reactome_cx	E8074	REACT9621	1	1
reactome_cx	E8817	REACT9621	1	1
reactome_cx	E2249	REACT9621	1	1
reactome_cx	E2246	REACT9621	1	1
reactome_cx	E2254	REACT9621	1	1
reactome_cx	E2253	REACT9621	1	1
reactome_cx	E26281	REACT9621	1	1
reactome_cx	E2250	REACT9621	1	1
reactome_cx	E9365	REACT9620	1	1
reactome_cx	E8074	REACT9620	1	1
reactome_cx	E3422	REACT9627	1	1
reactome_cx	E91734	REACT9627	1	1
reactome_cx	E9365	REACT9626	1	1
reactome_cx	E2264	REACT121900	1	1
reactome_cx	E2254	REACT9629	1	1
reactome_cx	E8074	REACT9629	1	1
reactome_cx	E8822	REACT9629	1	1
reactome_cx	E26281	REACT9629	1	1
reactome_cx	E2249	REACT9629	1	1
reactome_cx	E2246	REACT9629	1	1
reactome_cx	E2247	REACT9629	1	1
reactome_cx	E2253	REACT9629	1	1
reactome_cx	E2260	REACT9629	1	1
reactome_cx	E2251	REACT9629	1	1
reactome_cx	E2250	REACT9629	1	1
reactome_cx	E1294	REACT121902	1	1
reactome_cx	E1280	REACT121905	1	1
reactome_cx	E2200	REACT151681	1	1
reactome_cx	E2201	REACT151681	1	1
reactome_cx	E2202	REACT151681	1	1
reactome_cx	E7448	REACT151681	1	1
reactome_cx	E4238	REACT151681	1	1
reactome_cx	E84034	REACT151681	1	1
reactome_cx	E11117	REACT151681	1	1
reactome_cx	E8076	REACT151681	1	1
reactome_cx	E84467	REACT151681	1	1
reactome_cx	E2192	REACT151681	1	1
reactome_cx	E30008	REACT151681	1	1
reactome_cx	E4239	REACT151681	1	1
reactome_cx	E4236	REACT151681	1	1
reactome_cx	E4237	REACT151681	1	1
reactome_cx	E2199	REACT151681	1	1
reactome_cx	E90187	REACT151681	1	1
reactome_cx	E10516	REACT151681	1	1
reactome_cx	E3939	REACT3502	1	1
reactome_cx	E3945	REACT3502	1	1
reactome_cx	E1478	REACT3503	1	1
reactome_cx	E1479	REACT3503	1	1
reactome_cx	E1477	REACT3503	1	1
reactome_cx	E4686	REACT3506	1	1
reactome_cx	E22916	REACT3506	1	1
reactome_cx	E2053	REACT151689	1	1
reactome_cx	E10892	REACT164024	1	1
reactome_cx	E5588	REACT164024	1	1
reactome_cx	E84433	REACT164024	1	1
reactome_cx	E7189	REACT164024	1	1
reactome_cx	E646626	REACT164024	1	1
reactome_cx	E8915	REACT164024	1	1
reactome_cx	E2339	REACT164027	1	1
reactome_cx	E2342	REACT164027	1	1
reactome_cx	E1175	REACT11369	1	1
reactome_cx	E1173	REACT11369	1	1
reactome_cx	E163	REACT11369	1	1
reactome_cx	E160	REACT11369	1	1
reactome_cx	E161	REACT11369	1	1
reactome_cx	E926	REACT11369	1	1
reactome_cx	E51606	REACT11369	1	1
reactome_cx	E7048	REACT170228	1	1
reactome_cx	E57690	REACT120055	1	1
reactome_cx	E26523	REACT120055	1	1
reactome_cx	E27327	REACT120055	1	1
reactome_cx	E192670	REACT120055	1	1
reactome_cx	E23112	REACT120055	1	1
reactome_cx	E4343	REACT120055	1	1
reactome_cx	E192669	REACT120055	1	1
reactome_cx	E1727	REACT11367	1	1
reactome_cx	E7529	REACT120053	1	1
reactome_cx	E3921	REACT116458	1	1
reactome_cx	E6125	REACT116458	1	1
reactome_cx	E6124	REACT116458	1	1
reactome_cx	E391370	REACT116458	1	1
reactome_cx	E644934	REACT116458	1	1
reactome_cx	E6726	REACT116458	1	1
reactome_cx	E6123	REACT116458	1	1
reactome_cx	E6122	REACT116458	1	1
reactome_cx	E6729	REACT116458	1	1
reactome_cx	E6728	REACT116458	1	1
reactome_cx	E6129	REACT116458	1	1
reactome_cx	E6128	REACT116458	1	1
reactome_cx	E6187	REACT116458	1	1
reactome_cx	E440575	REACT116458	1	1
reactome_cx	E728937	REACT116458	1	1
reactome_cx	E728953	REACT116458	1	1
reactome_cx	E651825	REACT116458	1	1
reactome_cx	E731572	REACT116458	1	1
reactome_cx	E729798	REACT116458	1	1
reactome_cx	E388474	REACT116458	1	1
reactome_cx	E728311	REACT116458	1	1
reactome_cx	E642137	REACT116458	1	1
reactome_cx	E6181	REACT116458	1	1
reactome_cx	E732089	REACT116458	1	1
reactome_cx	E730700	REACT116458	1	1
reactome_cx	E6152	REACT116458	1	1
reactome_cx	E440055	REACT116458	1	1
reactome_cx	E6155	REACT116458	1	1
reactome_cx	E6156	REACT116458	1	1
reactome_cx	E6157	REACT116458	1	1
reactome_cx	E6158	REACT116458	1	1
reactome_cx	E6159	REACT116458	1	1
reactome_cx	E649602	REACT116458	1	1
reactome_cx	E644166	REACT116458	1	1
reactome_cx	E647099	REACT116458	1	1
reactome_cx	E4736	REACT116458	1	1
reactome_cx	E650638	REACT116458	1	1
reactome_cx	E9349	REACT116458	1	1
reactome_cx	E730559	REACT116458	1	1
reactome_cx	E729789	REACT116458	1	1
reactome_cx	E649299	REACT116458	1	1
reactome_cx	E653314	REACT116458	1	1
reactome_cx	E650788	REACT116458	1	1
reactome_cx	E652036	REACT116458	1	1
reactome_cx	E647682	REACT116458	1	1
reactome_cx	E729340	REACT116458	1	1
reactome_cx	E645231	REACT116458	1	1
reactome_cx	E651249	REACT116458	1	1
reactome_cx	E7311	REACT116458	1	1
reactome_cx	E6143	REACT116458	1	1
reactome_cx	E6142	REACT116458	1	1
reactome_cx	E6141	REACT116458	1	1
reactome_cx	E6147	REACT116458	1	1
reactome_cx	E6146	REACT116458	1	1
reactome_cx	E653147	REACT116458	1	1
reactome_cx	E6144	REACT116458	1	1
reactome_cx	E6194	REACT116458	1	1
reactome_cx	E646875	REACT116458	1	1
reactome_cx	E441377	REACT116458	1	1
reactome_cx	E646483	REACT116458	1	1
reactome_cx	E732088	REACT116458	1	1
reactome_cx	E730663	REACT116458	1	1
reactome_cx	E643007	REACT116458	1	1
reactome_cx	E643003	REACT116458	1	1
reactome_cx	E642115	REACT116458	1	1
reactome_cx	E6193	REACT116458	1	1
reactome_cx	E285596	REACT116458	1	1
reactome_cx	E650992	REACT116458	1	1
reactome_cx	E6176	REACT116458	1	1
reactome_cx	E6175	REACT116458	1	1
reactome_cx	E6173	REACT116458	1	1
reactome_cx	E6170	REACT116458	1	1
reactome_cx	E6171	REACT116458	1	1
reactome_cx	E728002	REACT116458	1	1
reactome_cx	E647436	REACT116458	1	1
reactome_cx	E347292	REACT116458	1	1
reactome_cx	E652162	REACT116458	1	1
reactome_cx	E6727	REACT116458	1	1
reactome_cx	E653773	REACT116458	1	1
reactome_cx	E645899	REACT116458	1	1
reactome_cx	E653226	REACT116458	1	1
reactome_cx	E25873	REACT116458	1	1
reactome_cx	E732015	REACT116458	1	1
reactome_cx	E646195	REACT116458	1	1
reactome_cx	E730925	REACT116458	1	1
reactome_cx	E6169	REACT116458	1	1
reactome_cx	E6168	REACT116458	1	1
reactome_cx	E729617	REACT116458	1	1
reactome_cx	E728501	REACT116458	1	1
reactome_cx	E2197	REACT116458	1	1
reactome_cx	E6161	REACT116458	1	1
reactome_cx	E6160	REACT116458	1	1
reactome_cx	E11224	REACT116458	1	1
reactome_cx	E6165	REACT116458	1	1
reactome_cx	E6164	REACT116458	1	1
reactome_cx	E6167	REACT116458	1	1
reactome_cx	E645441	REACT116458	1	1
reactome_cx	E652071	REACT116458	1	1
reactome_cx	E6204	REACT116458	1	1
reactome_cx	E6205	REACT116458	1	1
reactome_cx	E6206	REACT116458	1	1
reactome_cx	E6207	REACT116458	1	1
reactome_cx	E729293	REACT116458	1	1
reactome_cx	E6201	REACT116458	1	1
reactome_cx	E6202	REACT116458	1	1
reactome_cx	E6203	REACT116458	1	1
reactome_cx	E727792	REACT116458	1	1
reactome_cx	E6208	REACT116458	1	1
reactome_cx	E6209	REACT116458	1	1
reactome_cx	E643101	REACT116458	1	1
reactome_cx	E23521	REACT116458	1	1
reactome_cx	E731916	REACT116458	1	1
reactome_cx	E641895	REACT116458	1	1
reactome_cx	E732299	REACT116458	1	1
reactome_cx	E728595	REACT116458	1	1
reactome_cx	E646184	REACT116458	1	1
reactome_cx	E653881	REACT116458	1	1
reactome_cx	E730187	REACT116458	1	1
reactome_cx	E646104	REACT116458	1	1
reactome_cx	E387867	REACT116458	1	1
reactome_cx	E728134	REACT116458	1	1
reactome_cx	E645630	REACT116458	1	1
reactome_cx	E651453	REACT116458	1	1
reactome_cx	E389342	REACT116458	1	1
reactome_cx	E6217	REACT116458	1	1
reactome_cx	E6191	REACT116458	1	1
reactome_cx	E6192	REACT116458	1	1
reactome_cx	E6210	REACT116458	1	1
reactome_cx	E51121	REACT116458	1	1
reactome_cx	E6218	REACT116458	1	1
reactome_cx	E729075	REACT116458	1	1
reactome_cx	E641814	REACT116458	1	1
reactome_cx	E152663	REACT116458	1	1
reactome_cx	E651894	REACT116458	1	1
reactome_cx	E730630	REACT116458	1	1
reactome_cx	E731506	REACT116458	1	1
reactome_cx	E284393	REACT116458	1	1
reactome_cx	E401470	REACT116458	1	1
reactome_cx	E653162	REACT116458	1	1
reactome_cx	E729362	REACT116458	1	1
reactome_cx	E647361	REACT116458	1	1
reactome_cx	E644790	REACT116458	1	1
reactome_cx	E6222	REACT116458	1	1
reactome_cx	E6223	REACT116458	1	1
reactome_cx	E401904	REACT116458	1	1
reactome_cx	E6227	REACT116458	1	1
reactome_cx	E6224	REACT116458	1	1
reactome_cx	E9045	REACT116458	1	1
reactome_cx	E6228	REACT116458	1	1
reactome_cx	E6229	REACT116458	1	1
reactome_cx	E6189	REACT116458	1	1
reactome_cx	E6188	REACT116458	1	1
reactome_cx	E728590	REACT116458	1	1
reactome_cx	E732348	REACT116458	1	1
reactome_cx	E732104	REACT116458	1	1
reactome_cx	E388076	REACT116458	1	1
reactome_cx	E6730	REACT116458	1	1
reactome_cx	E6731	REACT116458	1	1
reactome_cx	E653737	REACT116458	1	1
reactome_cx	E6234	REACT116458	1	1
reactome_cx	E731645	REACT116458	1	1
reactome_cx	E730343	REACT116458	1	1
reactome_cx	E647074	REACT116458	1	1
reactome_cx	E728782	REACT116458	1	1
reactome_cx	E6138	REACT116458	1	1
reactome_cx	E6139	REACT116458	1	1
reactome_cx	E729402	REACT116458	1	1
reactome_cx	E731567	REACT116458	1	1
reactome_cx	E6132	REACT116458	1	1
reactome_cx	E6133	REACT116458	1	1
reactome_cx	E6130	REACT116458	1	1
reactome_cx	E6136	REACT116458	1	1
reactome_cx	E6137	REACT116458	1	1
reactome_cx	E6134	REACT116458	1	1
reactome_cx	E6135	REACT116458	1	1
reactome_cx	E730754	REACT116458	1	1
reactome_cx	E642892	REACT116458	1	1
reactome_cx	E6235	REACT116458	1	1
reactome_cx	E6154	REACT116458	1	1
reactome_cx	E6231	REACT116458	1	1
reactome_cx	E6230	REACT116458	1	1
reactome_cx	E6233	REACT116458	1	1
reactome_cx	E6232	REACT116458	1	1
reactome_cx	E3921	REACT116321	1	1
reactome_cx	E6125	REACT116321	1	1
reactome_cx	E6124	REACT116321	1	1
reactome_cx	E391370	REACT116321	1	1
reactome_cx	E644934	REACT116321	1	1
reactome_cx	E6123	REACT116321	1	1
reactome_cx	E6122	REACT116321	1	1
reactome_cx	E6129	REACT116321	1	1
reactome_cx	E6128	REACT116321	1	1
reactome_cx	E6222	REACT116321	1	1
reactome_cx	E440575	REACT116321	1	1
reactome_cx	E728937	REACT116321	1	1
reactome_cx	E728953	REACT116321	1	1
reactome_cx	E651825	REACT116321	1	1
reactome_cx	E731572	REACT116321	1	1
reactome_cx	E729798	REACT116321	1	1
reactome_cx	E644166	REACT116321	1	1
reactome_cx	E10952	REACT116321	1	1
reactome_cx	E388474	REACT116321	1	1
reactome_cx	E728311	REACT116321	1	1
reactome_cx	E642137	REACT116321	1	1
reactome_cx	E6224	REACT116321	1	1
reactome_cx	E23471	REACT116321	1	1
reactome_cx	E732089	REACT116321	1	1
reactome_cx	E730700	REACT116321	1	1
reactome_cx	E6152	REACT116321	1	1
reactome_cx	E440055	REACT116321	1	1
reactome_cx	E6155	REACT116321	1	1
reactome_cx	E6156	REACT116321	1	1
reactome_cx	E6157	REACT116321	1	1
reactome_cx	E6158	REACT116321	1	1
reactome_cx	E6159	REACT116321	1	1
reactome_cx	E649602	REACT116321	1	1
reactome_cx	E643007	REACT116321	1	1
reactome_cx	E647099	REACT116321	1	1
reactome_cx	E4736	REACT116321	1	1
reactome_cx	E9349	REACT116321	1	1
reactome_cx	E730559	REACT116321	1	1
reactome_cx	E729789	REACT116321	1	1
reactome_cx	E649299	REACT116321	1	1
reactome_cx	E653314	REACT116321	1	1
reactome_cx	E650788	REACT116321	1	1
reactome_cx	E652036	REACT116321	1	1
reactome_cx	E647682	REACT116321	1	1
reactome_cx	E729340	REACT116321	1	1
reactome_cx	E645231	REACT116321	1	1
reactome_cx	E651249	REACT116321	1	1
reactome_cx	E7311	REACT116321	1	1
reactome_cx	E6143	REACT116321	1	1
reactome_cx	E6142	REACT116321	1	1
reactome_cx	E6141	REACT116321	1	1
reactome_cx	E6147	REACT116321	1	1
reactome_cx	E6146	REACT116321	1	1
reactome_cx	E653147	REACT116321	1	1
reactome_cx	E6144	REACT116321	1	1
reactome_cx	E6217	REACT116321	1	1
reactome_cx	E646875	REACT116321	1	1
reactome_cx	E441377	REACT116321	1	1
reactome_cx	E646483	REACT116321	1	1
reactome_cx	E732088	REACT116321	1	1
reactome_cx	E730663	REACT116321	1	1
reactome_cx	E1650	REACT116321	1	1
reactome_cx	E643003	REACT116321	1	1
reactome_cx	E642115	REACT116321	1	1
reactome_cx	E6210	REACT116321	1	1
reactome_cx	E285596	REACT116321	1	1
reactome_cx	E650992	REACT116321	1	1
reactome_cx	E6176	REACT116321	1	1
reactome_cx	E6175	REACT116321	1	1
reactome_cx	E6173	REACT116321	1	1
reactome_cx	E6170	REACT116321	1	1
reactome_cx	E6171	REACT116321	1	1
reactome_cx	E728002	REACT116321	1	1
reactome_cx	E647436	REACT116321	1	1
reactome_cx	E347292	REACT116321	1	1
reactome_cx	E652162	REACT116321	1	1
reactome_cx	E653773	REACT116321	1	1
reactome_cx	E645899	REACT116321	1	1
reactome_cx	E732348	REACT116321	1	1
reactome_cx	E29927	REACT116321	1	1
reactome_cx	E25873	REACT116321	1	1
reactome_cx	E732015	REACT116321	1	1
reactome_cx	E646195	REACT116321	1	1
reactome_cx	E23480	REACT116321	1	1
reactome_cx	E6169	REACT116321	1	1
reactome_cx	E6168	REACT116321	1	1
reactome_cx	E729617	REACT116321	1	1
reactome_cx	E728501	REACT116321	1	1
reactome_cx	E2197	REACT116321	1	1
reactome_cx	E6161	REACT116321	1	1
reactome_cx	E6160	REACT116321	1	1
reactome_cx	E11224	REACT116321	1	1
reactome_cx	E6165	REACT116321	1	1
reactome_cx	E6164	REACT116321	1	1
reactome_cx	E6167	REACT116321	1	1
reactome_cx	E645441	REACT116321	1	1
reactome_cx	E652071	REACT116321	1	1
reactome_cx	E6204	REACT116321	1	1
reactome_cx	E6205	REACT116321	1	1
reactome_cx	E6206	REACT116321	1	1
reactome_cx	E6207	REACT116321	1	1
reactome_cx	E729293	REACT116321	1	1
reactome_cx	E6201	REACT116321	1	1
reactome_cx	E6202	REACT116321	1	1
reactome_cx	E6203	REACT116321	1	1
reactome_cx	E727792	REACT116321	1	1
reactome_cx	E6208	REACT116321	1	1
reactome_cx	E6209	REACT116321	1	1
reactome_cx	E643101	REACT116321	1	1
reactome_cx	E23521	REACT116321	1	1
reactome_cx	E731916	REACT116321	1	1
reactome_cx	E641895	REACT116321	1	1
reactome_cx	E732299	REACT116321	1	1
reactome_cx	E728595	REACT116321	1	1
reactome_cx	E646184	REACT116321	1	1
reactome_cx	E653881	REACT116321	1	1
reactome_cx	E730187	REACT116321	1	1
reactome_cx	E646104	REACT116321	1	1
reactome_cx	E387867	REACT116321	1	1
reactome_cx	E728134	REACT116321	1	1
reactome_cx	E645630	REACT116321	1	1
reactome_cx	E651453	REACT116321	1	1
reactome_cx	E389342	REACT116321	1	1
reactome_cx	E6194	REACT116321	1	1
reactome_cx	E6746	REACT116321	1	1
reactome_cx	E6191	REACT116321	1	1
reactome_cx	E6192	REACT116321	1	1
reactome_cx	E6193	REACT116321	1	1
reactome_cx	E51121	REACT116321	1	1
reactome_cx	E6218	REACT116321	1	1
reactome_cx	E729075	REACT116321	1	1
reactome_cx	E641814	REACT116321	1	1
reactome_cx	E152663	REACT116321	1	1
reactome_cx	E651894	REACT116321	1	1
reactome_cx	E730630	REACT116321	1	1
reactome_cx	E6745	REACT116321	1	1
reactome_cx	E731506	REACT116321	1	1
reactome_cx	E6747	REACT116321	1	1
reactome_cx	E284393	REACT116321	1	1
reactome_cx	E401470	REACT116321	1	1
reactome_cx	E653162	REACT116321	1	1
reactome_cx	E6748	REACT116321	1	1
reactome_cx	E647361	REACT116321	1	1
reactome_cx	E644790	REACT116321	1	1
reactome_cx	E729362	REACT116321	1	1
reactome_cx	E6187	REACT116321	1	1
reactome_cx	E6223	REACT116321	1	1
reactome_cx	E6185	REACT116321	1	1
reactome_cx	E6184	REACT116321	1	1
reactome_cx	E401904	REACT116321	1	1
reactome_cx	E6227	REACT116321	1	1
reactome_cx	E6181	REACT116321	1	1
reactome_cx	E9045	REACT116321	1	1
reactome_cx	E6228	REACT116321	1	1
reactome_cx	E6229	REACT116321	1	1
reactome_cx	E55176	REACT116321	1	1
reactome_cx	E6189	REACT116321	1	1
reactome_cx	E6188	REACT116321	1	1
reactome_cx	E728590	REACT116321	1	1
reactome_cx	E732104	REACT116321	1	1
reactome_cx	E388076	REACT116321	1	1
reactome_cx	E730925	REACT116321	1	1
reactome_cx	E653737	REACT116321	1	1
reactome_cx	E6234	REACT116321	1	1
reactome_cx	E731645	REACT116321	1	1
reactome_cx	E730343	REACT116321	1	1
reactome_cx	E647074	REACT116321	1	1
reactome_cx	E728782	REACT116321	1	1
reactome_cx	E6138	REACT116321	1	1
reactome_cx	E6139	REACT116321	1	1
reactome_cx	E729402	REACT116321	1	1
reactome_cx	E731567	REACT116321	1	1
reactome_cx	E6132	REACT116321	1	1
reactome_cx	E6133	REACT116321	1	1
reactome_cx	E6130	REACT116321	1	1
reactome_cx	E6136	REACT116321	1	1
reactome_cx	E6137	REACT116321	1	1
reactome_cx	E6134	REACT116321	1	1
reactome_cx	E6135	REACT116321	1	1
reactome_cx	E730754	REACT116321	1	1
reactome_cx	E642892	REACT116321	1	1
reactome_cx	E6235	REACT116321	1	1
reactome_cx	E6154	REACT116321	1	1
reactome_cx	E6231	REACT116321	1	1
reactome_cx	E6230	REACT116321	1	1
reactome_cx	E6233	REACT116321	1	1
reactome_cx	E6232	REACT116321	1	1
reactome_cx	E3575	REACT117324	1	1
reactome_cx	E3716	REACT117324	1	1
reactome_cx	E8829	REACT22777	1	1
reactome_cx	E730335	REACT22774	1	1
reactome_cx	E57113	REACT22774	1	1
reactome_cx	E731423	REACT22774	1	1
reactome_cx	E730221	REACT22774	1	1
reactome_cx	E7223	REACT22774	1	1
reactome_cx	E7222	REACT22774	1	1
reactome_cx	E7225	REACT22774	1	1
reactome_cx	E7224	REACT22774	1	1
reactome_cx	E3556	REACT22771	1	1
reactome_cx	E3554	REACT22771	1	1
reactome_cx	E3553	REACT22771	1	1
reactome_cx	E3552	REACT22771	1	1
reactome_cx	E54472	REACT22771	1	1
reactome_cx	E51135	REACT22771	1	1
reactome_cx	E3654	REACT22771	1	1
reactome_cx	E4615	REACT22771	1	1
reactome_cx	E1630	REACT22770	1	1
reactome_cx	E9423	REACT22770	1	1
reactome_cx	E5747	REACT22770	1	1
reactome_cx	E4087	REACT169457	1	1
reactome_cx	E4088	REACT169457	1	1
reactome_cx	E9372	REACT169457	1	1
reactome_cx	E7046	REACT169457	1	1
reactome_cx	E7040	REACT169457	1	1
reactome_cx	E7048	REACT169457	1	1
reactome_cx	E1285	REACT169456	1	1
reactome_cx	E1284	REACT169456	1	1
reactome_cx	E1287	REACT169456	1	1
reactome_cx	E1286	REACT169456	1	1
reactome_cx	E1282	REACT169456	1	1
reactome_cx	E1288	REACT169456	1	1
reactome_cx	E1294	REACT169456	1	1
reactome_cx	E2113	REACT169453	1	1
reactome_cx	E2114	REACT169453	1	1
reactome_cx	E3953	REACT169452	1	1
reactome_cx	E1300	REACT123978	1	1
reactome_cx	E7027	REACT123979	1	1
reactome_cx	E441488	REACT123979	1	1
reactome_cx	E1874	REACT123979	1	1
reactome_cx	E1875	REACT123979	1	1
reactome_cx	E5933	REACT123979	1	1
reactome_cx	E338	REACT161479	1	1
reactome_cx	E11035	REACT152149	1	1
reactome_cx	E929	REACT152149	1	1
reactome_cx	E23643	REACT152149	1	1
reactome_cx	E7098	REACT152149	1	1
reactome_cx	E7099	REACT152149	1	1
reactome_cx	E148022	REACT152149	1	1
reactome_cx	E353376	REACT152149	1	1
reactome_cx	E2891	REACT19081	1	1
reactome_cx	E2893	REACT19081	1	1
reactome_cx	E2892	REACT19081	1	1
reactome_cx	E5031	REACT19085	1	1
reactome_cx	E24145	REACT76478	1	1
reactome_cx	E5027	REACT76478	1	1
reactome_cx	E2261	REACT124193	1	1
reactome_cx	E2260	REACT124197	1	1
reactome_cx	E3480	REACT152174	1	1
reactome_cx	E2885	REACT20227	1	1
reactome_cx	E942	REACT20227	1	1
reactome_cx	E940	REACT20227	1	1
reactome_cx	E941	REACT20227	1	1
reactome_cx	E3932	REACT20227	1	1
reactome_cx	E2534	REACT20227	1	1
reactome_cx	E2785	REACT20226	1	1
reactome_cx	E23533	REACT20226	1	1
reactome_cx	E2787	REACT20226	1	1
reactome_cx	E2786	REACT20226	1	1
reactome_cx	E146850	REACT20226	1	1
reactome_cx	E2783	REACT20226	1	1
reactome_cx	E2784	REACT20226	1	1
reactome_cx	E5294	REACT20226	1	1
reactome_cx	E2782	REACT20226	1	1
reactome_cx	E55970	REACT20226	1	1
reactome_cx	E2788	REACT20226	1	1
reactome_cx	E51764	REACT20226	1	1
reactome_cx	E2791	REACT20226	1	1
reactome_cx	E59345	REACT20226	1	1
reactome_cx	E2792	REACT20226	1	1
reactome_cx	E2793	REACT20226	1	1
reactome_cx	E2790	REACT20226	1	1
reactome_cx	E10681	REACT20226	1	1
reactome_cx	E94235	REACT20226	1	1
reactome_cx	E54331	REACT20226	1	1
reactome_cx	E1213	REACT20224	1	1
reactome_cx	E1777	REACT20224	1	1
reactome_cx	E1211	REACT20224	1	1
reactome_cx	E81567	REACT20224	1	1
reactome_cx	E2799	REACT20224	1	1
reactome_cx	E4074	REACT20224	1	1
reactome_cx	E10053	REACT20224	1	1
reactome_cx	E1785	REACT20224	1	1
reactome_cx	E2647	REACT20224	1	1
reactome_cx	E8673	REACT20224	1	1
reactome_cx	E8905	REACT20224	1	1
reactome_cx	E1174	REACT20224	1	1
reactome_cx	E6844	REACT20224	1	1
reactome_cx	E1522	REACT20224	1	1
reactome_cx	E6456	REACT20224	1	1
reactome_cx	E164	REACT20224	1	1
reactome_cx	E8907	REACT20224	1	1
reactome_cx	E6845	REACT20224	1	1
reactome_cx	E162	REACT20224	1	1
reactome_cx	E408	REACT20224	1	1
reactome_cx	E653879	REACT8531	1	1
reactome_cx	E629	REACT8531	1	1
reactome_cx	E5199	REACT8531	1	1
reactome_cx	E718	REACT8531	1	1
reactome_cx	E255631	REACT124379	1	1
reactome_cx	E8517	REACT12853	1	1
