rxn_neighbor	REACT4784	REACT4071	1	1	reactome_converted
rxn_neighbor	REACT76317	REACT11452	0	1	reactome_converted
rxn_neighbor	REACT161143	E6583	0	1	reactome_converted
rxn_neighbor	E10858	E10825	1	1	reactome_converted
rxn_neighbor	REACT9686	REACT4599	1	1	reactome_converted
rxn_neighbor	REACT11452	E6307	0	1	reactome_converted
rxn_neighbor	REACT148198	REACT3400	1	1	reactome_converted
rxn_neighbor	REACT21918	E89874	1	1	reactome_converted
rxn_neighbor	E54407	REACT26819	0	1	reactome_converted
rxn_neighbor	REACT5868	E25974	1	1	reactome_converted
rxn_neighbor	E10858	REACT116949	1	1	reactome_converted
rxn_neighbor	E10858	REACT3347	1	1	reactome_converted
rxn_neighbor	E5409	REACT3771	1	1	reactome_converted
rxn_neighbor	REACT11452	REACT4442	1	1	reactome_converted
rxn_neighbor	REACT11452	REACT3184	1	1	reactome_converted
rxn_neighbor	REACT9683	E2987	0	1	reactome_converted
rxn_neighbor	REACT21885	REACT21885	0	1	reactome_converted
rxn_neighbor	E144193	E2766	1	1	reactome_converted
rxn_neighbor	REACT21439	REACT4161	1	1	reactome_converted
rxn_neighbor	REACT124446	REACT13256	1	1	reactome_converted
rxn_neighbor	E5409	REACT151201	1	1	reactome_converted
rxn_neighbor	REACT11254	REACT152047	1	1	reactome_converted
rxn_neighbor	REACT5835	REACT18920	1	1	reactome_converted
rxn_neighbor	REACT17471	E1717	1	1	reactome_converted
rxn_neighbor	E1589	REACT123992	1	1	reactome_converted
rxn_neighbor	REACT5868	REACT21826	1	1	reactome_converted
rxn_neighbor	E22949	REACT9875	1	1	reactome_converted
rxn_neighbor	E6510	E60482	0	1	reactome_converted
rxn_neighbor	REACT3377	E23175	1	1	reactome_converted
rxn_neighbor	REACT18920	REACT24230	1	1	reactome_converted
rxn_neighbor	REACT4025	E2987	0	1	reactome_converted
rxn_neighbor	E6307	E55270	1	1	reactome_converted
rxn_neighbor	E120227	REACT14301	1	1	reactome_converted
rxn_neighbor	REACT5285	E2987	0	1	reactome_converted
rxn_neighbor	E6309	E4521	1	1	reactome_converted
rxn_neighbor	E123099	REACT3400	1	1	reactome_converted
rxn_neighbor	E1374	E10998	1	1	reactome_converted
rxn_neighbor	REACT76317	E1589	0	1	reactome_converted
rxn_neighbor	REACT14675	REACT117262	1	1	reactome_converted
rxn_neighbor	E10858	E25796	1	1	reactome_converted
rxn_neighbor	REACT2935	REACT5113	0	1	reactome_converted
rxn_neighbor	E421327	REACT150860	1	1	reactome_converted
rxn_neighbor	REACT151020	E55270	1	1	reactome_converted
rxn_neighbor	REACT5112	REACT21918	0	1	reactome_converted
rxn_neighbor	REACT5280	E60496	1	1	reactome_converted
rxn_neighbor	E51703	REACT11259	1	1	reactome_converted
rxn_neighbor	REACT161143	E160728	0	1	reactome_converted
rxn_neighbor	E79796	E79087	0	1	reactome_converted
rxn_neighbor	E5198	REACT117177	1	1	reactome_converted
rxn_neighbor	REACT161143	E6539	0	1	reactome_converted
rxn_neighbor	E2539	REACT3184	1	1	reactome_converted
rxn_neighbor	REACT2355	REACT3222	1	1	reactome_converted
rxn_neighbor	E2539	E1719	1	1	reactome_converted
rxn_neighbor	REACT4988	REACT4988	0	1	reactome_converted
rxn_neighbor	E6510	E142680	0	1	reactome_converted
rxn_neighbor	E5243	REACT5195	0	1	reactome_converted
rxn_neighbor	E1588	E125061	1	1	reactome_converted
rxn_neighbor	E1595	REACT117715	1	1	reactome_converted
rxn_neighbor	REACT22866	REACT12970	0	1	reactome_converted
rxn_neighbor	E1589	REACT11966	1	1	reactome_converted
rxn_neighbor	E51727	REACT7452	0	1	reactome_converted
rxn_neighbor	E144193	E421327	0	1	reactome_converted
rxn_neighbor	REACT3881	E9488	1	1	reactome_converted
rxn_neighbor	REACT21933	REACT4953	1	1	reactome_converted
rxn_neighbor	REACT3312	REACT4071	0	1	reactome_converted
rxn_neighbor	REACT5753	REACT11452	1	1	reactome_converted
rxn_neighbor	E1586	REACT21861	1	1	reactome_converted
rxn_neighbor	E5409	E1588	1	1	reactome_converted
rxn_neighbor	REACT5280	REACT11452	0	1	reactome_converted
rxn_neighbor	E10858	E340485	1	1	reactome_converted
rxn_neighbor	REACT116567	REACT11452	1	1	reactome_converted
rxn_neighbor	REACT3377	REACT21439	1	1	reactome_converted
rxn_neighbor	E10998	REACT21439	1	1	reactome_converted
rxn_neighbor	E51727	E5243	0	1	reactome_converted
rxn_neighbor	E6309	REACT11966	1	1	reactome_converted
rxn_neighbor	E2593	REACT3043	1	1	reactome_converted
rxn_neighbor	REACT5500	REACT11471	0	1	reactome_converted
rxn_neighbor	E23305	REACT2580	1	1	reactome_converted
rxn_neighbor	REACT119809	REACT119235	1	1	reactome_converted
rxn_neighbor	REACT125646	REACT21864	0	1	reactome_converted
rxn_neighbor	E114134	E5002	0	1	reactome_converted
rxn_neighbor	E1103	E8034	1	1	reactome_converted
rxn_neighbor	E6005	REACT124884	0	1	reactome_converted
rxn_neighbor	REACT3944	REACT3781	1	1	reactome_converted
rxn_neighbor	REACT3222	E93034	1	1	reactome_converted
rxn_neighbor	REACT14301	REACT4588	1	1	reactome_converted
rxn_neighbor	REACT9686	REACT3262	1	1	reactome_converted
rxn_neighbor	REACT9587	E4363	1	1	reactome_converted
rxn_neighbor	E51703	REACT4599	1	1	reactome_converted
rxn_neighbor	REACT10861	REACT10610	1	1	reactome_converted
rxn_neighbor	E22949	REACT5280	1	1	reactome_converted
rxn_neighbor	REACT9686	REACT4442	1	1	reactome_converted
rxn_neighbor	REACT2934	REACT5354	0	1	reactome_converted
rxn_neighbor	E1545	REACT151423	1	1	reactome_converted
rxn_neighbor	REACT124723	REACT116975	1	1	reactome_converted
rxn_neighbor	E7390	REACT26517	1	1	reactome_converted
rxn_neighbor	REACT14301	REACT5810	1	1	reactome_converted
rxn_neighbor	REACT116567	REACT117715	0	1	reactome_converted
rxn_neighbor	REACT4953	REACT5646	1	1	reactome_converted
rxn_neighbor	REACT17565	REACT16110	1	1	reactome_converted
rxn_neighbor	REACT3377	E125061	1	1	reactome_converted
rxn_neighbor	REACT117593	REACT6661	0	1	reactome_converted
rxn_neighbor	E51703	E55270	1	1	reactome_converted
rxn_neighbor	REACT10331	E8564	1	1	reactome_converted
rxn_neighbor	E51302	E57733	1	1	reactome_converted
rxn_neighbor	E1595	REACT14030	1	1	reactome_converted
rxn_neighbor	E51727	REACT125646	0	1	reactome_converted
rxn_neighbor	E1545	REACT111358	1	1	reactome_converted
rxn_neighbor	E83401	E51703	0	1	reactome_converted
rxn_neighbor	REACT5671	REACT124361	1	1	reactome_converted
rxn_neighbor	REACT9808	REACT76563	1	1	reactome_converted
rxn_neighbor	REACT4894	REACT5646	0	1	reactome_converted
rxn_neighbor	E2584	REACT21864	0	1	reactome_converted
rxn_neighbor	REACT122161	E2987	0	1	reactome_converted
rxn_neighbor	REACT21603	REACT11644	1	1	reactome_converted
rxn_neighbor	E15	E23305	1	1	reactome_converted
rxn_neighbor	E137964	E8034	1	1	reactome_converted
rxn_neighbor	E728294	REACT3827	1	1	reactome_converted
rxn_neighbor	REACT11972	E204	0	1	reactome_converted
rxn_neighbor	REACT148198	REACT111358	1	1	reactome_converted
rxn_neighbor	REACT11927	REACT11254	1	1	reactome_converted
rxn_neighbor	REACT117350	E1468	1	1	reactome_converted
rxn_neighbor	E23305	REACT4664	1	1	reactome_converted
rxn_neighbor	REACT5112	REACT161519	0	1	reactome_converted
